file	fac1	fac2	fac3
t016749	0	5	0
t016750	-2	0	0
t016751	-1	4	1
t016752	0	3	-1
t016753	0	3	0
t016754	-1	4	0
t016755	-4	1	0
t016756	-2	1	0
t016758	-1	6	1
t016759	-1	0	1
t016760	-1	1	0
t016761	-1	0	0
t016763	-1	0	0
t016764	-2	1	0
t016765	-1	0	2
t016766	-1	0	0
t016767	-3	3	-1
t016768	-2	0	1
t016769	1	5	1
t016770	-1	1	0
t016771	0	11	0
t016773	-2	0	0
t016774	2	3	0
t016775	-1	3	-1
t016777	-1	5	0
t016780	-1	1	1
t016781	0	5	1
t016782	-2	1	0
t016783	-3	1	0
t016784	-5	1	1
t016785	-2	4	0
t016786	-2	4	0
t016787	-4	3	0
t016790	-2	3	1
t016791	-1	4	0
t016794	-1	2	0
t016795	-1	1	-1
t016798	-4	2	-7
t016799	-2	3	1
t016800	-4	2	-7
t016805	-4	2	-7
t016806	-4	2	-7
t016807	-1	0	0
t016808	-1	1	0
t016809	-3	2	1
t016810	0	0	0
t016811	1	7	0
t016812	0	4	0
t016813	-1	2	-1
t016814	-3	2	0
t016816	0	1	0
t016817	0	4	0
t016818	-3	1	2
t016819	-3	-1	0
t016820	-3	-1	0
t016821	-3	1	0
t016822	0	0	1
t016829	-1	1	1
t016830	-2	-2	-1
t016831	-4	2	-7
t016832	-3	2	0
t016836	-1	2	0
t016837	-4	2	-7
t016839	-3	2	0
t016840	0	7	0
t016841	-2	1	1
